Row	Sample	Anon Student Id	Problem Hierarchy	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	Step Duration (sec)	Correct Step Duration (sec)	Error Step Duration (sec)	First Attempt	Incorrects	Hints	Corrects	Condition	KC (Default)	Opportunity (Default)	Predicted Error Rate (Default)
1108	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccqq1topici=iprept2fem73=ck4hbo, Unit properties-exponents-msm, Section properties-exponents-msm-2"	expproperties2-191	1	Scratchpad.SimplifyFractions-18n^3*b^3/(-19n^7*b^9)-1-2:DEN-SELECT-n^7-1	9/30/2015 10:02	9/30/2015 10:02	9/30/2015 10:02	9/30/2015 10:02	4	4	.	correct	0	0	1	.	SELECT FACTORS TO SIMPLIFY - SIMPLIFY FRACTION~~SIMPLIFY-FRACTIONS-SP	28~~28	
1109	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccqq1topici=iprept2fem73=ck4hbo, Unit properties-exponents-msm, Section properties-exponents-msm-2"	expproperties2-191	1	Scratchpad.SimplifyFractions-18n^3*b^3/(-19n^7*b^9)-1-2:NUM-SELECT-n^3-1	9/30/2015 10:02	9/30/2015 10:02	9/30/2015 10:02	9/30/2015 10:02	2	2	.	correct	0	0	1	.	SELECT FACTORS TO SIMPLIFY - SIMPLIFY FRACTION~~SIMPLIFY-FRACTIONS-SP	29~~29	
1110	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccqq1topici=iprept2fem73=ck4hbo, Unit properties-exponents-msm, Section properties-exponents-msm-2"	expproperties2-191	1	Scratchpad.SimplifyFractions-18n^3*b^3/(-19n^7*b^9)-1-2:NUM-SIMPLIFY-n^3-n^7	9/30/2015 10:02	9/30/2015 10:06	9/30/2015 10:06	9/30/2015 10:06	216	216	.	correct	0	0	1	.	Identify common factor and simplify	15	
1111	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccqq1topici=iprept2fem73=ck4hbo, Unit properties-exponents-msm, Section properties-exponents-msm-2"	expproperties2-191	1	Scratchpad.SimplifyFractions-18n^3*b^3/(-19n^7*b^9)-1-2:DEN-SIMPLIFY-n^3-n^7	9/30/2015 10:06	9/30/2015 10:06	9/30/2015 10:06	9/30/2015 10:06	17	.	17	incorrect	2	0	1	.	Simplify using identified common factor	15	
1112	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccqq1topici=iprept2fem73=ck4hbo, Unit properties-exponents-msm, Section properties-exponents-msm-2"	expproperties2-191	1	Scratchpad.SimplifyFractions-18n^3*b^3/(-19n^7*b^9)-1-3:FinalAnswer	9/30/2015 10:06	9/30/2015 10:08	9/30/2015 10:08	9/30/2015 10:08	142	142	.	correct	0	0	1	.	Identify common factor and simplify~~Simplify using identified common factor	16~~16	
1114	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccqq1topici=iprept2fem73=ck4hbo, Unit properties-exponents-msm, Section properties-exponents-msm-2"	expproperties2-163	1	Scratchpad.SimplifyFractions--d^7*w^3/(-dw^4)-1-1:NUM-SELECT-w^3-1	10/2/2015 14:18	10/2/2015 14:18	10/2/2015 14:18	10/2/2015 14:18	2	2	.	correct	0	0	1	.	SELECT FACTORS TO SIMPLIFY - SIMPLIFY FRACTION~~SIMPLIFY-FRACTIONS-SP	30~~30	
1115	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccqq1topici=iprept2fem73=ck4hbo, Unit properties-exponents-msm, Section properties-exponents-msm-2"	expproperties2-163	1	Scratchpad.SimplifyFractions--d^7*w^3/(-dw^4)-1-1:DEN-SELECT-w^4-1	10/2/2015 14:18	10/2/2015 14:18	10/2/2015 14:18	10/2/2015 14:18	1	1	.	correct	0	0	1	.	SELECT FACTORS TO SIMPLIFY - SIMPLIFY FRACTION~~SIMPLIFY-FRACTIONS-SP	31~~31	
1116	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccqq1topici=iprept2fem73=ck4hbo, Unit properties-exponents-msm, Section properties-exponents-msm-2"	expproperties2-163	1	Scratchpad.SimplifyFractions--d^7*w^3/(-dw^4)-1-1:NUM-SIMPLIFY-w^3-w^4	10/2/2015 14:18	10/2/2015 14:19	10/2/2015 14:19	10/2/2015 14:19	52	.	52	incorrect	1	0	1	.	Identify common factor and simplify	17	
1117	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccqq1topici=iprept2fem73=ck4hbo, Unit properties-exponents-msm, Section properties-exponents-msm-2"	expproperties2-163	1	Scratchpad.SimplifyFractions--d^7*w^3/(-dw^4)-1-1:DEN-SIMPLIFY-w^3-w^4	10/2/2015 14:19	10/2/2015 14:19	10/2/2015 14:19	10/2/2015 14:19	13	.	13	incorrect	1	0	1	.	Simplify using identified common factor	17	
1118	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccqq1topici=iprept2fem73=ck4hbo, Unit properties-exponents-msm, Section properties-exponents-msm-2"	expproperties2-163	1	Scratchpad.SimplifyFractions--d^7*w^3/(-dw^4)-1-2:NUM-SELECT-w-1	10/2/2015 14:19	10/2/2015 14:20	10/2/2015 14:20	10/2/2015 14:20	11	11	.	correct	0	0	1	.	SELECT FACTORS TO SIMPLIFY - SIMPLIFY FRACTION~~SIMPLIFY-FRACTIONS-SP	32~~32	
1119	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccqq1topici=iprept2fem73=ck4hbo, Unit properties-exponents-msm, Section properties-exponents-msm-2"	expproperties2-163	1	Scratchpad.SimplifyFractions--d^7*w^3/(-dw^4)-1-2:DEN-SELECT-w^2-1	10/2/2015 14:20	10/2/2015 14:20	10/2/2015 14:20	10/2/2015 14:20	1	1	.	correct	0	0	1	.	SELECT FACTORS TO SIMPLIFY - SIMPLIFY FRACTION~~SIMPLIFY-FRACTIONS-SP	33~~33	
1120	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccqq1topici=iprept2fem73=ck4hbo, Unit properties-exponents-msm, Section properties-exponents-msm-2"	expproperties2-163	1	Scratchpad.SimplifyFractions--d^7*w^3/(-dw^4)-1-2:NUM-SIMPLIFY-w-w^2	10/2/2015 14:20	10/2/2015 14:20	10/2/2015 14:20	10/2/2015 14:20	16	.	16	incorrect	2	0	1	.	Identify common factor and simplify	18	
1121	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccqq1topici=iprept2fem73=ck4hbo, Unit properties-exponents-msm, Section properties-exponents-msm-2"	expproperties2-163	1	Scratchpad.SimplifyFractions--d^7*w^3/(-dw^4)-1-2:FinalAnswer	10/2/2015 14:20	10/2/2015 14:20		10/2/2015 14:20	3	.	3	incorrect	1	0	0	.	Identify common factor and simplify~~Simplify using identified common factor	19~~18	
1122	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccqq1topici=iprept2fem73=ck4hbo, Unit properties-exponents-msm, Section properties-exponents-msm-2"	expproperties2-163	1	Scratchpad.SimplifyFractions--d^7*w^3/(-dw^4)-1-2:DEN-SIMPLIFY-w-w^2	10/2/2015 14:20	10/2/2015 14:20	10/2/2015 14:21	10/2/2015 14:21	65	.	65	incorrect	5	3	1	.	Simplify using identified common factor	19	
1123	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccqq1topici=iprept2fem73=ck4hbo, Unit properties-exponents-msm, Section properties-exponents-msm-2"	expproperties2-163	1	Scratchpad.SimplifyFractions--d^7*w^3/(-dw^4)-1-3:NUM-SELECT-w-1	10/2/2015 14:21	10/2/2015 14:21	10/2/2015 14:21	10/2/2015 14:21	3	3	.	correct	0	0	1	.	SELECT FACTORS TO SIMPLIFY - SIMPLIFY FRACTION~~SIMPLIFY-FRACTIONS-SP	34~~34	
1124	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccqq1topici=iprept2fem73=ck4hbo, Unit properties-exponents-msm, Section properties-exponents-msm-2"	expproperties2-163	1	Scratchpad.SimplifyFractions--d^7*w^3/(-dw^4)-1-3:DEN-SELECT-w^2-1	10/2/2015 14:21	10/2/2015 14:21	10/2/2015 14:21	10/2/2015 14:21	1	1	.	correct	0	0	1	.	SELECT FACTORS TO SIMPLIFY - SIMPLIFY FRACTION~~SIMPLIFY-FRACTIONS-SP	35~~35	
1125	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccqq1topici=iprept2fem73=ck4hbo, Unit properties-exponents-msm, Section properties-exponents-msm-2"	expproperties2-163	1	Scratchpad.SimplifyFractions--d^7*w^3/(-dw^4)-1-3:NUM-SIMPLIFY-w-w^2	10/2/2015 14:21	10/2/2015 14:21	10/2/2015 14:21	10/2/2015 14:21	3	3	.	correct	0	0	1	.	Identify common factor and simplify	20	
1126	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccqq1topici=iprept2fem73=ck4hbo, Unit properties-exponents-msm, Section properties-exponents-msm-2"	expproperties2-163	1	Scratchpad.SimplifyFractions--d^7*w^3/(-dw^4)-1-3:DEN-SIMPLIFY-w-w^2	10/2/2015 14:21	10/2/2015 14:21	10/2/2015 14:21	10/2/2015 14:21	10	.	10	incorrect	1	0	1	.	Simplify using identified common factor	20	
1127	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccqq1topici=iprept2fem73=ck4hbo, Unit properties-exponents-msm, Section properties-exponents-msm-2"	expproperties2-163	1	Scratchpad.SimplifyFractions--d^7*w^3/(-dw^4)-1-4:NUM-SELECT-w-1	10/2/2015 14:21	10/2/2015 14:21	10/2/2015 14:21	10/2/2015 14:21	5	5	.	correct	0	0	1	.	SELECT FACTORS TO SIMPLIFY - SIMPLIFY FRACTION~~SIMPLIFY-FRACTIONS-SP	36~~36	
1128	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccqq1topici=iprept2fem73=ck4hbo, Unit properties-exponents-msm, Section properties-exponents-msm-2"	expproperties2-163	1	Scratchpad.SimplifyFractions--d^7*w^3/(-dw^4)-1-4:DEN-SELECT-w^2-1	10/2/2015 14:21	10/2/2015 14:21	10/2/2015 14:21	10/2/2015 14:21	1	1	.	correct	0	0	1	.	SELECT FACTORS TO SIMPLIFY - SIMPLIFY FRACTION~~SIMPLIFY-FRACTIONS-SP	37~~37	
1129	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccqq1topici=iprept2fem73=ck4hbo, Unit properties-exponents-msm, Section properties-exponents-msm-2"	expproperties2-163	1	Scratchpad.SimplifyFractions--d^7*w^3/(-dw^4)-1-4:NUM-SIMPLIFY-w-w^2	10/2/2015 14:21	10/2/2015 14:21	10/2/2015 14:21	10/2/2015 14:21	2	2	.	correct	0	0	1	.	Identify common factor and simplify	21	
1130	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccqq1topici=iprept2fem73=ck4hbo, Unit properties-exponents-msm, Section properties-exponents-msm-2"	expproperties2-163	1	Scratchpad.SimplifyFractions--d^7*w^3/(-dw^4)-1-4:DEN-SIMPLIFY-w-w^2	10/2/2015 14:21	10/2/2015 14:22	10/2/2015 14:22	10/2/2015 14:22	5	5	.	correct	0	0	1	.	Simplify using identified common factor	21	
1131	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccqq1topici=iprept2fem73=ck4hbo, Unit properties-exponents-msm, Section properties-exponents-msm-2"	expproperties2-163	1	Scratchpad.SimplifyFractions--d^7*w^3/(-dw^4)-1-5:DEN-SELECT-d-0	10/2/2015 14:22	10/2/2015 14:22	10/2/2015 14:22	10/2/2015 14:22	11	11	.	correct	0	0	1	.	SELECT FACTORS TO SIMPLIFY - SIMPLIFY FRACTION~~SIMPLIFY-FRACTIONS-SP	38~~38	
1132	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccqq1topici=iprept2fem73=ck4hbo, Unit properties-exponents-msm, Section properties-exponents-msm-2"	expproperties2-163	1	Scratchpad.SimplifyFractions--d^7*w^3/(-dw^4)-1-5:NUM-SELECT-d^7-0	10/2/2015 14:22	10/2/2015 14:22	10/2/2015 14:22	10/2/2015 14:22	1	1	.	correct	0	0	1	.	SELECT FACTORS TO SIMPLIFY - SIMPLIFY FRACTION~~SIMPLIFY-FRACTIONS-SP	39~~39	
1133	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccqq1topici=iprept2fem73=ck4hbo, Unit properties-exponents-msm, Section properties-exponents-msm-2"	expproperties2-163	1	Scratchpad.SimplifyFractions--d^7*w^3/(-dw^4)-1-5:NUM-SIMPLIFY-d^7-d	10/2/2015 14:22	10/2/2015 14:23	10/2/2015 14:23	10/2/2015 14:23	70	70	.	correct	0	0	1	.	Identify common factor and simplify	22	
1134	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccqq1topici=iprept2fem73=ck4hbo, Unit properties-exponents-msm, Section properties-exponents-msm-2"	expproperties2-163	1	Scratchpad.SimplifyFractions--d^7*w^3/(-dw^4)-1-5:DEN-SIMPLIFY-d^7-d	10/2/2015 14:23	10/2/2015 14:23	10/2/2015 14:24	10/2/2015 14:24	71	.	71	incorrect	4	2	1	.	Simplify using identified common factor	22	
1135	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccqq1topici=iprept2fem73=ck4hbo, Unit properties-exponents-msm, Section properties-exponents-msm-2"	expproperties2-163	1	Scratchpad.SimplifyFractions--d^7*w^3/(-dw^4)-1-6:NUM-SELECT-w-1	10/2/2015 14:24	10/2/2015 14:24	10/2/2015 14:24	10/2/2015 14:24	14	14	.	correct	0	0	1	.	SELECT FACTORS TO SIMPLIFY - SIMPLIFY FRACTION~~SIMPLIFY-FRACTIONS-SP	40~~40	
1136	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccqq1topici=iprept2fem73=ck4hbo, Unit properties-exponents-msm, Section properties-exponents-msm-2"	expproperties2-163	1	Scratchpad.SimplifyFractions--d^7*w^3/(-dw^4)-1-6:DEN-SELECT-w^2-0	10/2/2015 14:24	10/2/2015 14:24	10/2/2015 14:24	10/2/2015 14:24	1	1	.	correct	0	0	1	.	SELECT FACTORS TO SIMPLIFY - SIMPLIFY FRACTION~~SIMPLIFY-FRACTIONS-SP	41~~41	
1137	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccqq1topici=iprept2fem73=ck4hbo, Unit properties-exponents-msm, Section properties-exponents-msm-2"	expproperties2-163	1	Scratchpad.SimplifyFractions--d^7*w^3/(-dw^4)-1-6:NUM-SIMPLIFY-w-w^2	10/2/2015 14:24	10/2/2015 14:25	10/2/2015 14:25	10/2/2015 14:25	42	.	42	incorrect	2	0	1	.	Identify common factor and simplify	23	
1138	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccqq1topici=iprept2fem73=ck4hbo, Unit properties-exponents-msm, Section properties-exponents-msm-2"	expproperties2-163	1	Scratchpad.SimplifyFractions--d^7*w^3/(-dw^4)-1-6:DEN-SIMPLIFY-w-w^2	10/2/2015 14:25	10/2/2015 14:25	10/2/2015 14:25	10/2/2015 14:25	6	6	.	correct	0	0	1	.	Simplify using identified common factor	23	
1139	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccqq1topici=iprept2fem73=ck4hbo, Unit properties-exponents-msm, Section properties-exponents-msm-2"	expproperties2-163	1	Scratchpad.SimplifyFractions--d^7*w^3/(-dw^4)-1-7:FinalAnswer	10/2/2015 14:25	10/2/2015 14:26	10/2/2015 14:26	10/2/2015 14:26	25	25	.	correct	0	0	1	.	Identify common factor and simplify~~Simplify using identified common factor	24~~24	
1141	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccqq1topici=iprept2fem73=ck4hbo, Unit properties-exponents-msm, Section properties-exponents-msm-2"	expproperties2-163	1	Scratchpad.SimplifyFractions--d^6*w/(-w^2)-2-1:NUM-SELECT-w-1	10/2/2015 14:26	10/2/2015 14:26	10/2/2015 14:26	10/2/2015 14:26	2	2	.	correct	0	0	1	.	SELECT FACTORS TO SIMPLIFY - SIMPLIFY FRACTION~~SIMPLIFY-FRACTIONS-SP	42~~42	
1142	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccqq1topici=iprept2fem73=ck4hbo, Unit properties-exponents-msm, Section properties-exponents-msm-2"	expproperties2-163	1	Scratchpad.SimplifyFractions--d^6*w/(-w^2)-2-1:DEN-SELECT--w^2-0	10/2/2015 14:26	10/2/2015 14:26	10/2/2015 14:26	10/2/2015 14:26	1	1	.	correct	0	0	1	.	SELECT FACTORS TO SIMPLIFY - SIMPLIFY FRACTION~~SIMPLIFY-FRACTIONS-SP	43~~43	
1143	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccqq1topici=iprept2fem73=ck4hbo, Unit properties-exponents-msm, Section properties-exponents-msm-2"	expproperties2-163	1	Scratchpad.SimplifyFractions--d^6*w/(-w^2)-2-1:NUM-SIMPLIFY-w--w^2	10/2/2015 14:26	10/2/2015 14:26	10/2/2015 14:26	10/2/2015 14:26	5	5	.	correct	0	0	1	.	Identify common factor and simplify	25	
1144	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccqq1topici=iprept2fem73=ck4hbo, Unit properties-exponents-msm, Section properties-exponents-msm-2"	expproperties2-163	1	Scratchpad.SimplifyFractions--d^6*w/(-w^2)-2-1:DEN-SIMPLIFY-w--w^2	10/2/2015 14:26	10/2/2015 14:26	10/2/2015 14:27	10/2/2015 14:27	52	.	52	incorrect	4	3	1	.	Simplify using identified common factor	25	
1145	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccqq1topici=iprept2fem73=ck4hbo, Unit properties-exponents-msm, Section properties-exponents-msm-2"	expproperties2-163	1	Scratchpad.SimplifyFractions--d^6*w/(-w^2)-2-2:FinalAnswer	10/2/2015 14:27	10/2/2015 14:27	10/2/2015 14:27	10/2/2015 14:27	29	29	.	correct	0	0	1	.	Identify common factor and simplify~~Simplify using identified common factor	26~~26	
1147	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccqq1topici=iprept2fem73=ck4hbo, Unit properties-exponents-msm, Section properties-exponents-msm-2"	expproperties2-163	1	Scratchpad.SimplifyFractions-d^6*w/w^2-3-1:NUM-SELECT-w-1	10/2/2015 14:28	10/2/2015 14:28	10/2/2015 14:28	10/2/2015 14:28	1	1	.	correct	0	0	1	.	SELECT FACTORS TO SIMPLIFY - SIMPLIFY FRACTION~~SIMPLIFY-FRACTIONS-SP	44~~44	
1148	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccqq1topici=iprept2fem73=ck4hbo, Unit properties-exponents-msm, Section properties-exponents-msm-2"	expproperties2-163	1	Scratchpad.SimplifyFractions-d^6*w/w^2-3-1:DEN-SELECT-w^2-0	10/2/2015 14:28	10/2/2015 14:28	10/2/2015 14:28	10/2/2015 14:28	1	1	.	correct	0	0	1	.	SELECT FACTORS TO SIMPLIFY - SIMPLIFY FRACTION~~SIMPLIFY-FRACTIONS-SP	45~~45	
1149	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccqq1topici=iprept2fem73=ck4hbo, Unit properties-exponents-msm, Section properties-exponents-msm-2"	expproperties2-163	1	Scratchpad.SimplifyFractions-d^6*w/w^2-3-1:NUM-SIMPLIFY-w-w^2	10/2/2015 14:28	10/2/2015 14:28	10/2/2015 14:28	10/2/2015 14:28	11	11	.	correct	0	0	1	.	Identify common factor and simplify	27	
1150	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccqq1topici=iprept2fem73=ck4hbo, Unit properties-exponents-msm, Section properties-exponents-msm-2"	expproperties2-163	1	Scratchpad.SimplifyFractions-d^6*w/w^2-3-1:FinalAnswer	10/2/2015 14:30	10/2/2015 14:30		10/2/2015 14:30	4	.	4	hint	0	4	0	.	Identify common factor and simplify~~Simplify using identified common factor	28~~27	
1151	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccqq1topici=iprept2fem73=ck4hbo, Unit properties-exponents-msm, Section properties-exponents-msm-2"	expproperties2-163	1	Scratchpad.SimplifyFractions-d^6*w/w^2-3-1:DEN-SIMPLIFY-w-w^2	10/2/2015 14:28	10/2/2015 14:29	10/2/2015 14:30	10/2/2015 14:30	109	.	109	incorrect	7	3	1	.	Simplify using identified common factor	28	
1152	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccqq1topici=iprept2fem73=ck4hbo, Unit properties-exponents-msm, Section properties-exponents-msm-2"	expproperties2-163	2	Scratchpad.SimplifyFractions-d^6*w/w^2-3-2:FinalAnswer	10/2/2015 14:32	10/2/2015 14:32	10/2/2015 14:32	10/2/2015 14:32	17	17	.	correct	0	0	1	.	Identify common factor and simplify~~Simplify using identified common factor	29~~29	
1154	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccqq1topici=iprept2fem73=ck4hbo, Unit properties-exponents-msm, Section properties-exponents-msm-2"	expproperties2-163	2	Scratchpad.SimplifyFractions--d^6*w/(-w^2)-4-1:NUM-SELECT-w-1	10/2/2015 14:34	10/2/2015 14:34	10/2/2015 14:34	10/2/2015 14:34	4	4	.	correct	0	0	1	.	SELECT FACTORS TO SIMPLIFY - SIMPLIFY FRACTION~~SIMPLIFY-FRACTIONS-SP	46~~46	
1155	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccqq1topici=iprept2fem73=ck4hbo, Unit properties-exponents-msm, Section properties-exponents-msm-2"	expproperties2-163	2	Scratchpad.SimplifyFractions--d^6*w/(-w^2)-4-1:DEN-SELECT--w^2-0	10/2/2015 14:34	10/2/2015 14:34	10/2/2015 14:34	10/2/2015 14:34	1	1	.	correct	0	0	1	.	SELECT FACTORS TO SIMPLIFY - SIMPLIFY FRACTION~~SIMPLIFY-FRACTIONS-SP	47~~47	
1156	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccqq1topici=iprept2fem73=ck4hbo, Unit properties-exponents-msm, Section properties-exponents-msm-2"	expproperties2-163	2	Scratchpad.SimplifyFractions--d^6*w/(-w^2)-4-1:FinalAnswer	10/2/2015 14:34	10/2/2015 14:34		10/2/2015 14:34	6	.	6	incorrect	1	0	0	.	Identify common factor and simplify~~Simplify using identified common factor	30~~30	
1157	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccqq1topici=iprept2fem73=ck4hbo, Unit properties-exponents-msm, Section properties-exponents-msm-2"	expproperties2-163	2	Scratchpad.SimplifyFractions--d^6*w/(-w^2)-4-1:NUM-SIMPLIFY-w--w^2	10/2/2015 14:34	10/2/2015 14:34	10/2/2015 14:34	10/2/2015 14:34	10	.	10	incorrect	1	0	1	.	Identify common factor and simplify	31	
1158	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccqq1topici=iprept2fem73=ck4hbo, Unit properties-exponents-msm, Section properties-exponents-msm-2"	expproperties2-163	2	Scratchpad.SimplifyFractions--d^6*w/(-w^2)-4-1:DEN-SIMPLIFY-w--w^2	10/2/2015 14:34	10/2/2015 14:34	10/2/2015 14:35	10/2/2015 14:35	21	.	21	incorrect	1	0	1	.	Simplify using identified common factor	31	
1159	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccqq1topici=iprept2fem73=ck4hbo, Unit properties-exponents-msm, Section properties-exponents-msm-2"	expproperties2-163	2	Scratchpad.SimplifyFractions--d^6*w/(-w^2)-4-2:NUM-SELECT--d^6-0	10/2/2015 14:35	10/2/2015 14:35	10/2/2015 14:35	10/2/2015 14:35	15	15	.	correct	0	0	1	.	SELECT FACTORS TO SIMPLIFY - SIMPLIFY FRACTION~~SIMPLIFY-FRACTIONS-SP	48~~48	
1160	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccqq1topici=iprept2fem73=ck4hbo, Unit properties-exponents-msm, Section properties-exponents-msm-2"	expproperties2-163	2	Scratchpad.SimplifyFractions--d^6*w/(-w^2)-4-2:FinalAnswer	10/2/2015 14:35	10/2/2015 14:35	10/2/2015 14:35	10/2/2015 14:35	23	23	.	correct	0	0	1	.	Identify common factor and simplify~~Simplify using identified common factor	32~~32	
1162	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccqq1topici=iprept2fem73=ck4hbo, Unit properties-exponents-msm, Section properties-exponents-msm-2"	expproperties2-151	1	Scratchpad.SimplifyFractions-17c^2*d^5/(-19c^9*d^7)-1-1:NUM-SELECT-d^5-2	10/2/2015 14:36	10/2/2015 14:36	10/2/2015 14:36	10/2/2015 14:36	4	4	.	correct	0	0	1	.	SELECT FACTORS TO SIMPLIFY - SIMPLIFY FRACTION~~SIMPLIFY-FRACTIONS-SP	49~~49	
1163	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccqq1topici=iprept2fem73=ck4hbo, Unit properties-exponents-msm, Section properties-exponents-msm-2"	expproperties2-151	1	Scratchpad.SimplifyFractions-17c^2*d^5/(-19c^9*d^7)-1-1:DEN-SELECT-d^7-2	10/2/2015 14:36	10/2/2015 14:36	10/2/2015 14:36	10/2/2015 14:36	1	1	.	correct	0	0	1	.	SELECT FACTORS TO SIMPLIFY - SIMPLIFY FRACTION~~SIMPLIFY-FRACTIONS-SP	50~~50	
1164	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccqq1topici=iprept2fem73=ck4hbo, Unit properties-exponents-msm, Section properties-exponents-msm-2"	expproperties2-151	1	Scratchpad.SimplifyFractions-17c^2*d^5/(-19c^9*d^7)-1-1:FinalAnswer	10/2/2015 14:36	10/2/2015 14:36		10/2/2015 14:36	5	.	5	incorrect	1	0	0	.	Identify common factor and simplify~~Simplify using identified common factor	33~~33	
1165	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccqq1topici=iprept2fem73=ck4hbo, Unit properties-exponents-msm, Section properties-exponents-msm-2"	expproperties2-151	1	Scratchpad.SimplifyFractions-17c^2*d^5/(-19c^9*d^7)-1-1:NUM-SIMPLIFY-d^5-d^7	10/2/2015 14:36	10/2/2015 14:36	10/2/2015 14:36	10/2/2015 14:36	8	8	.	correct	0	0	1	.	Identify common factor and simplify	34	
1166	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccqq1topici=iprept2fem73=ck4hbo, Unit properties-exponents-msm, Section properties-exponents-msm-2"	expproperties2-151	1	Scratchpad.SimplifyFractions-17c^2*d^5/(-19c^9*d^7)-1-1:DEN-SIMPLIFY-d^5-d^7	10/2/2015 14:36	10/2/2015 14:37	10/2/2015 14:37	10/2/2015 14:37	88	88	.	correct	0	0	1	.	Simplify using identified common factor	34	
1167	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccqq1topici=iprept2fem73=ck4hbo, Unit properties-exponents-msm, Section properties-exponents-msm-2"	expproperties2-151	1	Scratchpad.SimplifyFractions-17c^2*d^5/(-19c^9*d^7)-1-2:NUM-SELECT-c^2-1	10/2/2015 14:37	10/2/2015 14:37	10/2/2015 14:37	10/2/2015 14:37	1.5	1.5	.	correct	0	0	1	.	SELECT FACTORS TO SIMPLIFY - SIMPLIFY FRACTION~~SIMPLIFY-FRACTIONS-SP	51~~51	
1168	All Data	Stu_03b67ac80c457f9973d9448637207189	"Curriculum ccqq1topici=iprept2fem73=ck4hbo, Unit properties-exponents-msm, Section properties-exponents-msm-2"	expproperties2-151	1	Scratchpad.SimplifyFractions-17c^2*d^5/(-19c^9*d^7)-1-2:DEN-SELECT-c^9-1	10/2/2015 14:37	10/2/2015 14:37	10/2/2015 14:37	10/2/2015 14:37	1.5	1.5	.	correct	0	0	1	.	SELECT FACTORS TO SIMPLIFY - SIMPLIFY FRACTION~~SIMPLIFY-FRACTIONS-SP	52~~52	
